File A,File B,Similarity,n
UCSB37,Yale4,0.3217682542023332,7.0
UCSB37,Yale4,0.8259064005965624,8.0
UCSB37,MU78,1.0,3.0
UCSB37,MU78,0.9998392600423143,4.0
UCSB37,MU78,0.9983430479762062,5.0
UCSB37,MU78,0.9352820804755253,6.0
UCSB37,MU78,0.9677724167233465,7.0
UCSB37,MU78,0.3211258337524296,8.0
UCSB37,UIllinois20,1.0,3.0
UCSB37,UIllinois20,0.09430466519523323,4.0
UCSB37,UIllinois20,0.405860542320114,5.0
UCSB37,UIllinois20,0.2776056420986404,6.0
UCSB37,UIllinois20,0.3081907621759776,7.0
UCSB37,Hamilton46,1.0,3.0
UCSB37,Hamilton46,0.9989818295802194,4.0
UCSB37,Hamilton46,0.9992558037227824,5.0
UCSB37,Hamilton46,0.9385039420899306,6.0
UCSB37,Hamilton46,0.9762245343789939,7.0
UCSB37,Hamilton46,0.33603809533079726,8.0
UCSB37,Middlebury45,1.0,3.0
UCSB37,Middlebury45,0.9999883862672537,4.0
UCSB37,Middlebury45,0.9974375419198578,5.0
UCSB37,Middlebury45,0.9237146753464048,6.0
UCSB37,Middlebury45,0.9599267479839668,7.0
UCSB37,Middlebury45,0.27509712630487143,8.0
UCSB37,UConn91,1.0,3.0
UCSB37,UConn91,0.9664321513770022,4.0
UCSB37,UConn91,0.8282467730519849,5.0
UCSB37,UConn91,0.37512843279530755,6.0
UCSB37,UConn91,0.35786664400106516,7.0
UCSB37,UConn91,0.8235257336276283,8.0
UCSB37,American75,1.0,3.0
UCSB37,American75,0.9953946301753243,4.0
UCSB37,American75,0.9838556267780096,5.0
UCSB37,American75,0.8845456489180545,6.0
UCSB37,American75,0.7956711538595777,7.0
UCSB37,American75,0.9076357737735268,8.0
UCSB37,Villanova62,1.0,3.0
UCSB37,Villanova62,0.9950721628833028,4.0
UCSB37,Villanova62,0.9757557680082721,5.0
UCSB37,Villanova62,0.8437369101697632,6.0
UCSB37,Villanova62,0.644146982854851,7.0
UCSB37,Villanova62,0.8794325709238666,8.0
UCSB37,Bowdoin47,1.0,3.0
UCSB37,Bowdoin47,0.999261057615915,4.0
UCSB37,Bowdoin47,0.9998003174689664,5.0
UCSB37,Bowdoin47,0.9653779342704966,6.0
UCSB37,Bowdoin47,0.9926953784942035,7.0
UCSB37,Bowdoin47,0.5406563114784205,8.0
UCSB37,Williams40,1.0,3.0
UCSB37,Williams40,0.9991186598832401,4.0
UCSB37,Williams40,0.9994462425487923,5.0
UCSB37,Williams40,0.9401333687887391,6.0
UCSB37,Williams40,0.9778485491989315,7.0
UCSB37,Williams40,0.3492400741820923,8.0
UCSB37,UNC28,1.0,3.0
UCSB37,UNC28,-0.1656947125263231,4.0
UCSB37,UNC28,0.4070882210219361,5.0
UCSB37,UNC28,0.27205683343683784,6.0
UCSB37,UNC28,0.3154584907121175,7.0
UCSB37,UNC28,0.8259058799502703,8.0
UCSB37,Tennessee95,1.0,3.0
UCSB37,Tennessee95,-0.2676364906947639,4.0
UCSB37,Tennessee95,0.38629727546981185,5.0
UCSB37,Tennessee95,0.274578076435749,6.0
UCSB37,Tennessee95,0.3095582515233162,7.0
UCSB37,Tennessee95,0.8231989378472557,8.0
UCSB37,Reed98,1.0,3.0
UCSB37,Reed98,0.9976454643675211,4.0
UCSB37,Reed98,0.9998403549549593,5.0
UCSB37,Reed98,0.9556448752868952,6.0
UCSB37,Reed98,0.9859480754932414,7.0
UCSB37,Reed98,0.4544707653603623,8.0
UCSB37,Baylor93,1.0,3.0
UCSB37,Baylor93,0.9766298625452117,4.0
UCSB37,Baylor93,0.8767774866024108,5.0
UCSB37,Baylor93,0.4558679505851782,6.0
UCSB37,Baylor93,0.395449076025695,7.0
UCSB37,Baylor93,0.8265659243320463,8.0
UCSB37,UVA16,1.0,3.0
UCSB37,UVA16,0.5479259218538016,4.0
UCSB37,UVA16,0.48811678874827386,5.0
UCSB37,UVA16,0.2881813075809611,6.0
UCSB37,UVA16,0.31331133664942595,7.0
UCSB37,UVA16,0.8251040012678054,8.0
UCSB37,Emory27,1.0,3.0
UCSB37,Emory27,0.9998265617146856,4.0
UCSB37,Emory27,0.9991772862342989,5.0
UCSB37,Emory27,0.9889492117492279,6.0
UCSB37,Emory27,0.970122290706283,7.0
UCSB37,Emory27,0.8742316043877125,8.0
UCSB37,Indiana69,1.0,3.0
UCSB37,Indiana69,0.9970613236420162,4.0
UCSB37,Indiana69,0.9907539567354471,5.0
UCSB37,Indiana69,0.8768304392867011,6.0
UCSB37,Indiana69,0.822243797404161,7.0
UCSB37,UC33,1.0,3.0
UCSB37,UC33,0.9625706306041838,4.0
UCSB37,UC33,0.8841164869750117,5.0
UCSB37,UC33,0.3578432582993993,6.0
UCSB37,UC33,0.42196129996607845,7.0
UCSB37,UC33,0.8447876558896628,8.0
UCSB37,Auburn71,1.0,3.0
UCSB37,Auburn71,-0.21032242702812945,4.0
UCSB37,Auburn71,0.3974446841237277,5.0
UCSB37,Auburn71,0.27350303749498284,6.0
UCSB37,Auburn71,0.31286431922059493,7.0
UCSB37,Auburn71,0.8248060748935339,8.0
UCSB37,NotreDame57,1.0,3.0
UCSB37,NotreDame57,0.9801570257121395,4.0
UCSB37,NotreDame57,0.9360919224167017,5.0
UCSB37,NotreDame57,0.6844138876873694,6.0
UCSB37,NotreDame57,0.5577839839198605,7.0
UCSB37,NotreDame57,0.878099740050113,8.0
UCSB37,Wisconsin87,1.0,3.0
UCSB37,Wisconsin87,-0.21994356634330867,4.0
UCSB37,Wisconsin87,0.3829497664387586,5.0
UCSB37,Wisconsin87,0.2747601777806606,6.0
UCSB37,Wisconsin87,0.31081343998418415,7.0
UCSB37,Texas80,1.0,3.0
UCSB37,Texas80,0.9913503557084777,4.0
UCSB37,Texas80,0.9579254671036055,5.0
UCSB37,Texas80,0.37489827102561807,6.0
UCSB37,Texas80,0.5115432998270447,7.0
UCSB37,Howard90,1.0,3.0
UCSB37,Howard90,0.997345123752247,4.0
UCSB37,Howard90,0.9959814733275646,5.0
UCSB37,Howard90,0.9823450494040353,6.0
UCSB37,Howard90,0.9214945979591795,7.0
UCSB37,Howard90,0.9098631934565242,8.0
UCSB37,JMU79,1.0,3.0
UCSB37,JMU79,-0.07641402719954274,4.0
UCSB37,JMU79,0.38569456225357923,5.0
UCSB37,JMU79,0.27804090891216937,6.0
UCSB37,JMU79,0.3080035956558538,7.0
UCSB37,JMU79,0.8208608573494617,8.0
UCSB37,Mississippi66,1.0,3.0
UCSB37,Mississippi66,0.9985124592932991,4.0
UCSB37,Mississippi66,0.9897381521016309,5.0
UCSB37,Mississippi66,0.8222486241077454,6.0
UCSB37,Mississippi66,0.7938138450181251,7.0
UCSB37,Mississippi66,0.9045407140903418,8.0
UCSB37,Simmons81,1.0,3.0
UCSB37,Simmons81,0.9961501782819341,4.0
UCSB37,Simmons81,0.9995836412427294,5.0
UCSB37,Simmons81,0.9242026819190398,6.0
UCSB37,Simmons81,0.9719080748411161,7.0
UCSB37,Simmons81,0.3069368842960025,8.0
UCSB37,Colgate88,1.0,3.0
UCSB37,Colgate88,0.9995340000482743,4.0
UCSB37,Colgate88,0.999047929390225,5.0
UCSB37,Colgate88,0.9471721481727045,6.0
UCSB37,Colgate88,0.9786224093701074,7.0
UCSB37,Colgate88,0.4031671348561863,8.0
UCSB37,Santa74,1.0,3.0
UCSB37,Santa74,0.9978152922023968,4.0
UCSB37,Santa74,0.9782415215067539,5.0
UCSB37,Santa74,0.8697386078660853,6.0
UCSB37,Santa74,0.6371554861913462,7.0
UCSB37,Santa74,0.8455504309863677,8.0
UCSB37,Temple83,1.0,3.0
UCSB37,Temple83,0.3910747033235901,4.0
UCSB37,Temple83,0.6362128809660419,5.0
UCSB37,Temple83,0.2459689658331993,6.0
UCSB37,Temple83,0.3663005340822347,7.0
UCSB37,Temple83,0.8455431335387934,8.0
UCSB37,Texas84,1.0,3.0
UCSB37,Texas84,-0.4497291821927104,4.0
UCSB37,Texas84,0.3751965890742839,5.0
UCSB37,Texas84,0.26777750142774676,6.0
UCSB37,Texas84,0.31374080077384925,7.0
UCSB37,Oklahoma97,1.0,3.0
UCSB37,Oklahoma97,0.8704697248114504,4.0
UCSB37,Oklahoma97,0.7063071086711628,5.0
UCSB37,Oklahoma97,0.29681337778242617,6.0
UCSB37,Oklahoma97,0.3486591098313925,7.0
UCSB37,Oklahoma97,0.8333160690220975,8.0
UCSB37,Wellesley22,1.0,3.0
UCSB37,Wellesley22,0.996149093152711,4.0
UCSB37,Wellesley22,0.9921347231245569,5.0
UCSB37,Wellesley22,0.9664967889621329,6.0
UCSB37,Wellesley22,0.9080658035566191,7.0
UCSB37,Wellesley22,0.9179159062576693,8.0
UCSB37,Michigan23,1.0,3.0
UCSB37,Michigan23,0.9444992441712057,4.0
UCSB37,Michigan23,0.8496657525181739,5.0
UCSB37,Michigan23,0.2877834033943577,6.0
UCSB37,Michigan23,0.4128237694385814,7.0
UCSB37,Northeastern19,1.0,3.0
UCSB37,Northeastern19,0.9732902156434768,4.0
UCSB37,Northeastern19,0.9131404478961951,5.0
UCSB37,Northeastern19,0.5011569394384362,6.0
UCSB37,Northeastern19,0.5093576838627101,7.0
UCSB37,Northeastern19,0.8739884175934958,8.0
UCSB37,Northwestern25,1.0,3.0
UCSB37,Northwestern25,0.9418264292143971,4.0
UCSB37,Northwestern25,0.7091263728547,5.0
UCSB37,Northwestern25,0.3544250307898832,6.0
UCSB37,Northwestern25,0.3452637160904267,7.0
UCSB37,Northwestern25,0.8340080842644427,8.0
UCSB37,Georgetown15,1.0,3.0
UCSB37,Georgetown15,0.9940611051167322,4.0
UCSB37,Georgetown15,0.9870968077273298,5.0
UCSB37,Georgetown15,0.8962548520275232,6.0
UCSB37,Georgetown15,0.7868671028764672,7.0
UCSB37,Georgetown15,0.9172407548185177,8.0
UCSB37,UCLA26,1.0,3.0
UCSB37,UCLA26,0.9995715982857207,4.0
UCSB37,UCLA26,0.9949747489952724,5.0
UCSB37,UCLA26,0.8956944298251105,6.0
UCSB37,UCLA26,0.8564729477915557,7.0
UCSB37,UCLA26,0.9259218469415346,8.0
UCSB37,Cornell5,1.0,3.0
UCSB37,Cornell5,0.16469979382486344,4.0
UCSB37,Cornell5,0.45338099534597864,5.0
UCSB37,Cornell5,0.27740972155501303,6.0
UCSB37,Cornell5,0.3147096180616271,7.0
UCSB37,Cornell5,0.825898902826489,8.0
UCSB37,UF21,1.0,3.0
UCSB37,UF21,-0.4911983831766847,4.0
UCSB37,UF21,0.3602865977107693,5.0
UCSB37,UF21,0.27282397320446267,6.0
UCSB37,UF21,0.3095047684669735,7.0
UCSB37,William77,1.0,3.0
UCSB37,William77,0.9779920101981677,4.0
UCSB37,William77,0.9402994856996715,5.0
UCSB37,William77,0.7018652375887072,6.0
UCSB37,William77,0.620025386513983,7.0
UCSB37,William77,0.8747258015019481,8.0
UCSB37,Harvard1,1.0,3.0
UCSB37,Harvard1,0.9989680064186939,4.0
UCSB37,Harvard1,0.9998818904252194,5.0
UCSB37,Harvard1,0.9796238086437246,6.0
UCSB37,Harvard1,0.991338281363004,7.0
UCSB37,Harvard1,0.7984520392443712,8.0
UCSB37,Carnegie49,1.0,3.0
UCSB37,Carnegie49,0.9959903293092996,4.0
UCSB37,Carnegie49,0.994506389777846,5.0
UCSB37,Carnegie49,0.9135210539945753,6.0
UCSB37,Carnegie49,0.968649606392522,7.0
UCSB37,Carnegie49,0.9380222715917971,8.0
UCSB37,Vermont70,1.0,3.0
UCSB37,Vermont70,0.9823578101162592,4.0
UCSB37,Vermont70,0.9450723110146363,5.0
UCSB37,Vermont70,0.5950616651767019,6.0
UCSB37,Vermont70,0.5026074887333587,7.0
UCSB37,Vermont70,0.7997737955723074,8.0
UCSB37,Bingham82,1.0,3.0
UCSB37,Bingham82,0.9998370910153507,4.0
UCSB37,Bingham82,0.9981063791264992,5.0
UCSB37,Bingham82,0.9348485475201881,6.0
UCSB37,Bingham82,0.967631894019146,7.0
UCSB37,Bingham82,0.32508499108267175,8.0
UCSB37,UChicago30,1.0,3.0
UCSB37,UChicago30,0.7508995658957692,4.0
UCSB37,UChicago30,0.6194621470583376,5.0
UCSB37,UChicago30,0.30677301751964475,6.0
UCSB37,UChicago30,0.33148710088637573,7.0
UCSB37,UChicago30,0.8285178852109393,8.0
UCSB37,BC17,1.0,3.0
UCSB37,BC17,0.9887619305693072,4.0
UCSB37,BC17,0.9698945594038014,5.0
UCSB37,BC17,0.735927224375809,6.0
UCSB37,BC17,0.5868892553481447,7.0
UCSB37,BC17,0.8618730067915401,8.0
UCSB37,Smith60,1.0,3.0
UCSB37,Smith60,0.9999668255577775,4.0
UCSB37,Smith60,0.9962032302129404,5.0
UCSB37,Smith60,0.9217642008601064,6.0
UCSB37,Smith60,0.955469539043553,7.0
UCSB37,Smith60,0.2691492282553351,8.0
UCSB37,Columbia2,1.0,3.0
UCSB37,Columbia2,-0.12046579955889677,4.0
UCSB37,Columbia2,0.4185197499406813,5.0
UCSB37,Columbia2,0.26955463895031834,6.0
UCSB37,Columbia2,0.3156704416547213,7.0
UCSB37,Columbia2,0.8264066029928799,8.0
UCSB37,Dartmouth6,1.0,3.0
