File A,File B,Iterations,Similarity,n
UCSB37,UCSB37,1000.0,1.6854778554626705e+21,5.0
UCSB37,UC64,1000.0,2.4582901440714192e+20,5.0
UCSB37,Mich67,1000.0,1.0319471113832473e+20,5.0
UCSB37,Brown11,1000.0,3.0718295797986985e+21,5.0
UCSB37,Wake73,1000.0,3.270349467794947e+21,5.0
UCSB37,MSU24,492.0,8.257211725755917e+22,5.0
UCSB37,Stanford3,1000.0,7.466534520243503e+21,5.0
UCSB37,Duke14,1000.0,6.688906265590606e+21,5.0
UCSB37,UCSC68,1000.0,3.041931398248312e+20,5.0
UCSB37,Rice31,1000.0,1.31979023394508e+21,5.0
UCSB37,Tulane29,1000.0,1.39384411826582e+21,5.0
UCSB37,Lehigh96,1000.0,9.179687066593611e+20,5.0
UCSB37,NYU9,981.0,9.461278483368288e+21,5.0
UCSB37,Penn94,282.0,1.0263495838009447e+23,5.0
UCSB37,Syracuse56,1000.0,3.3382842276607694e+21,5.0
UCSB37,UC61,1000.0,2.0425668381206305e+21,5.0
UCSB37,Trinity100,1000.0,5.627077378224801e+20,5.0
UCSB37,UCSD34,1000.0,3.420355491643525e+21,5.0
UCSB37,Maine59,1000.0,4.9942036208793754e+20,5.0
UCSB37,MIT8,1000.0,1.7230615820426803e+21,5.0
UCSB37,UGA50,862.0,1.8785795801713775e+22,5.0
UCSB37,Brandeis99,1000.0,1.6968985137166871e+21,5.0
UCSB37,UCF52,1000.0,5.460424326878894e+22,5.0
UCSB37,UPenn7,1000.0,6.707776451196949e+21,5.0
UCSB37,FSU53,464.0,9.861390007610976e+21,5.0
UCSB37,Caltech36,1000.0,1.3510686394587714e+19,5.0
UCSB37,Rochester38,1000.0,6.88143630674913e+20,5.0
UCSB37,Oberlin44,1000.0,2.158624281849031e+20,5.0
UCSB37,Vanderbilt48,1000.0,6.936818129432683e+21,5.0
UCSB37,USF51,1000.0,9.531734315932203e+20,5.0
UCSB37,GWU54,1000.0,4.616316251570131e+21,5.0
UCSB37,WashU32,1000.0,4.1160398856842835e+21,5.0
UCSB37,USC35,1000.0,4.756108445892209e+22,5.0
UCSB37,JohnsHopkins55,1000.0,9.037294467271391e+20,5.0
UCSB37,Cal65,1000.0,9.516613136423094e+20,5.0
UCSB37,BU10,1000.0,3.178933527605151e+21,5.0
UCSB37,Princeton12,1000.0,2.1976782200314043e+21,5.0
UCSB37,Maryland58,1000.0,2.482755170131159e+22,5.0
UCSB37,Amherst41,1000.0,4.310565153729959e+20,5.0
UCSB37,Vassar85,1000.0,4.6951222041883705e+20,5.0
UCSB37,USFCA72,1000.0,8.703549386296941e+19,5.0
UCSB37,Wesleyan43,1000.0,5.462326868106535e+20,5.0
UCSB37,Yale4,1000.0,6.979303211321873e+21,5.0
UCSB37,MU78,1000.0,3.75926911091899e+21,5.0
UCSB37,UIllinois20,544.0,5.3912500696173135e+22,5.0
UCSB37,Hamilton46,1000.0,4.722943656545519e+20,5.0
UCSB37,Middlebury45,1000.0,5.788101244459184e+20,5.0
UCSB37,UConn91,1000.0,3.166675006389842e+21,5.0
UCSB37,American75,1000.0,8.208439302962601e+20,5.0
UCSB37,Villanova62,1000.0,1.8670278284199718e+21,5.0
UCSB37,Bowdoin47,1000.0,3.0538109513678586e+20,5.0
UCSB37,Williams40,1000.0,5.257401705151231e+20,5.0
UCSB37,UNC28,855.0,3.884671267892165e+22,5.0
UCSB37,Tennessee95,1000.0,7.537734298174823e+22,5.0
UCSB37,Reed98,1000.0,1.2052845990776967e+19,5.0
UCSB37,Baylor93,1000.0,1.1753214026368913e+22,5.0
UCSB37,UVA16,1000.0,2.0284476837809724e+22,5.0
UCSB37,Emory27,1000.0,2.3640162545317865e+21,5.0
UCSB37,Indiana69,307.0,1.0862372273083715e+22,5.0
UCSB37,UC33,1000.0,2.213799809059699e+21,5.0
UCSB37,Auburn71,831.0,1.129637637607837e+23,5.0
UCSB37,NotreDame57,1000.0,4.4560331661200757e+21,5.0
UCSB37,Wisconsin87,614.0,3.181275793982489e+22,5.0
UCSB37,Texas80,479.0,9.517043122743424e+21,5.0
UCSB37,Howard90,1000.0,2.4488535312365215e+21,5.0
UCSB37,JMU79,1000.0,1.3117315349817678e+22,5.0
UCSB37,Mississippi66,1000.0,1.3166627789573118e+22,5.0
UCSB37,Simmons81,1000.0,2.562000972177472e+19,5.0
UCSB37,Colgate88,1000.0,8.66892218676691e+20,5.0
UCSB37,Santa74,1000.0,9.485774613692097e+20,5.0
UCSB37,Temple83,1000.0,1.8691813241033602e+21,5.0
UCSB37,Texas84,378.0,3.460535262063366e+23,5.0
UCSB37,Oklahoma97,1000.0,2.3585189348236595e+22,5.0
UCSB37,Wellesley22,1000.0,2.6374164300057864e+20,5.0
UCSB37,Michigan23,502.0,1.1367206345568917e+22,5.0
UCSB37,Northeastern19,1000.0,9.084160922613799e+20,5.0
UCSB37,Northwestern25,1000.0,6.594754379022263e+21,5.0
UCSB37,Georgetown15,1000.0,3.582619220719551e+21,5.0
UCSB37,UCLA26,541.0,4.0987337762370565e+21,5.0
UCSB37,Cornell5,1000.0,2.316340774153348e+22,5.0
UCSB37,UF21,422.0,6.143415024342997e+23,5.0
UCSB37,William77,1000.0,1.7194052467473213e+21,5.0
UCSB37,Harvard1,1000.0,1.54983897467731e+22,5.0
UCSB37,Carnegie49,1000.0,1.5638585812392e+21,5.0
UCSB37,Vermont70,1000.0,3.661346636639194e+20,5.0
UCSB37,Bingham82,1000.0,1.379996157212251e+21,5.0
UCSB37,UChicago30,1000.0,1.295267014980835e+21,5.0
UCSB37,BC17,1000.0,3.5208897066562817e+21,5.0
UCSB37,Smith60,1000.0,2.3141043760182723e+20,5.0
UCSB37,Columbia2,1000.0,1.6900390700359656e+22,5.0
UCSB37,Dartmouth6,1000.0,1.861135863958051e+21,5.0
UCSB37,UMass92,1000.0,1.9877420084272193e+22,5.0
UCSB37,Tufts18,1000.0,1.1709968394449914e+21,5.0
UCSB37,Berkeley13,552.0,3.887166756740134e+22,5.0
UCSB37,Virginia63,1000.0,3.10655277877914e+23,5.0
UCSB37,Pepperdine86,1000.0,1.059873137772965e+21,5.0
UCSB37,Rutgers89,849.0,3.6848077067866866e+21,5.0
UCSB37,Bucknell39,1000.0,7.14528355240754e+20,5.0
UC64,UC64,1000.0,3.708377007854105e+19,5.0
UC64,Mich67,1000.0,1.5187224840173885e+19,5.0
UC64,Brown11,1000.0,4.5768589604892285e+20,5.0
UC64,Wake73,1000.0,4.980753811389268e+20,5.0
UC64,MSU24,492.0,1.7667348758726676e+22,5.0
UC64,Stanford3,1000.0,1.1013083856765029e+21,5.0
UC64,Duke14,1000.0,1.0357062656141812e+21,5.0
UC64,UCSC68,1000.0,4.400859118980816e+19,5.0
UC64,Rice31,1000.0,1.901941943152446e+20,5.0
UC64,Tulane29,1000.0,2.10878750775378e+20,5.0
UC64,Lehigh96,1000.0,1.375515526374721e+20,5.0
UC64,NYU9,981.0,1.817366566219781e+21,5.0
UC64,Penn94,282.0,2.1397119105051717e+22,5.0
UC64,Syracuse56,1000.0,5.253193175834856e+20,5.0
UC64,UC61,1000.0,2.9895633941804404e+20,5.0
UC64,Trinity100,1000.0,8.081764470399305e+19,5.0
UC64,UCSD34,1000.0,6.544180406538826e+20,5.0
UC64,Maine59,1000.0,7.842087940352318e+19,5.0
UC64,MIT8,1000.0,2.5222397821681307e+20,5.0
UC64,UGA50,862.0,3.2255474036390033e+21,5.0
UC64,Brandeis99,1000.0,3.415110309117569e+20,5.0
UC64,UCF52,1000.0,1.1712462570721347e+22,5.0
UC64,UPenn7,1000.0,1.0249432134529103e+21,5.0
UC64,FSU53,464.0,1.721595268680398e+21,5.0
UC64,Caltech36,1000.0,1.9468655057135826e+18,5.0
UC64,Rochester38,1000.0,1.1076830439731207e+20,5.0
UC64,Oberlin44,1000.0,3.160806146984973e+19,5.0
UC64,Vanderbilt48,1000.0,1.1648629758033765e+21,5.0
UC64,USF51,1000.0,1.4733340301878588e+20,5.0
UC64,GWU54,1000.0,8.273213434161484e+20,5.0
UC64,WashU32,1000.0,6.654657287786242e+20,5.0
UC64,USC35,1000.0,9.862820084635855e+21,5.0
UC64,JohnsHopkins55,1000.0,1.3480228006258595e+20,5.0
UC64,Cal65,1000.0,1.3708737271428373e+20,5.0
UC64,BU10,1000.0,5.5088916518997393e+20,5.0
UC64,Princeton12,1000.0,3.171878935095747e+20,5.0
UC64,Maryland58,1000.0,5.196127440342602e+21,5.0
UC64,Amherst41,1000.0,6.205952966148343e+19,5.0
UC64,Vassar85,1000.0,6.7596580924976275e+19,5.0
UC64,USFCA72,1000.0,1.2679307404689324e+19,5.0
UC64,Wesleyan43,1000.0,7.874673693165914e+19,5.0
UC64,Yale4,1000.0,1.253596134622453e+21,5.0
UC64,MU78,1000.0,5.425303892270913e+20,5.0
UC64,UIllinois20,544.0,1.1126446037038908e+22,5.0
UC64,Hamilton46,1000.0,6.8370264661745705e+19,5.0
UC64,Middlebury45,1000.0,8.337309711917526e+19,5.0
UC64,UConn91,1000.0,5.1875735180423686e+20,5.0
UC64,American75,1000.0,1.2368682504524194e+20,5.0
UC64,Villanova62,1000.0,2.837444728564668e+20,5.0
UC64,Bowdoin47,1000.0,4.455343847147175e+19,5.0
UC64,Williams40,1000.0,7.62082908668214e+19,5.0
UC64,UNC28,855.0,7.989140847127003e+21,5.0
UC64,Tennessee95,1000.0,1.5803126279478977e+22,5.0
UC64,Reed98,1000.0,1.7586110508667656e+18,5.0
UC64,Baylor93,1000.0,1.8914644977725604e+21,5.0
UC64,UVA16,1000.0,3.9236279600081425e+21,5.0
UC64,Emory27,1000.0,3.4695141874420875e+20,5.0
UC64,Indiana69,307.0,1.626403147522379e+21,5.0
UC64,UC33,1000.0,3.53414447452092e+20,5.0
UC64,Auburn71,831.0,2.3478819153319945e+22,5.0
UC64,NotreDame57,1000.0,6.94763055276842e+20,5.0
UC64,Wisconsin87,614.0,6.681310779099215e+21,5.0
UC64,Texas80,479.0,1.4671827700179956e+21,5.0
UC64,Howard90,1000.0,3.628531776045162e+20,5.0
UC64,JMU79,1000.0,2.752122230688471e+21,5.0
UC64,Mississippi66,1000.0,1.9752792202889603e+21,5.0
UC64,Simmons81,1000.0,3.718285724605801e+18,5.0
UC64,Colgate88,1000.0,1.2549847841755202e+20,5.0
UC64,Santa74,1000.0,1.4347547830602303e+20,5.0
UC64,Temple83,1000.0,3.329317971273319e+20,5.0
UC64,Texas84,378.0,7.321612483643881e+22,5.0
UC64,Oklahoma97,1000.0,4.08175780761409e+21,5.0
UC64,Wellesley22,1000.0,3.933106609354445e+19,5.0
UC64,Michigan23,502.0,1.849267469741775e+21,5.0
UC64,Northeastern19,1000.0,1.429516799222099e+20,5.0
UC64,Northwestern25,1000.0,1.1370316470145871e+21,5.0
UC64,Georgetown15,1000.0,5.3922143072263995e+20,5.0
UC64,UCLA26,541.0,6.092766162471761e+20,5.0
UC64,Cornell5,1000.0,4.6133263802697274e+21,5.0
UC64,UF21,422.0,1.3211211841057724e+23,5.0
UC64,William77,1000.0,2.675083670964948e+20,5.0
UC64,Harvard1,1000.0,2.2571579476340323e+21,5.0
UC64,Carnegie49,1000.0,2.3260000650266712e+20,5.0
UC64,Vermont70,1000.0,5.694688293836631e+19,5.0
UC64,Bingham82,1000.0,1.9911132644172605e+20,5.0
UC64,UChicago30,1000.0,2.3377136129836227e+20,5.0
UC64,BC17,1000.0,5.388030106601095e+20,5.0
UC64,Smith60,1000.0,3.323928087261473e+19,5.0
UC64,Columbia2,1000.0,3.4390597626770925e+21,5.0
UC64,Dartmouth6,1000.0,2.7432716454480888e+20,5.0
UC64,UMass92,1000.0,4.217344147628686e+21,5.0
UC64,Tufts18,1000.0,1.71605975881574e+20,5.0
UC64,Berkeley13,552.0,7.976771159810422e+21,5.0
UC64,Virginia63,1000.0,6.690481826720934e+22,5.0
UC64,Pepperdine86,1000.0,1.5348924281079716e+20,5.0
UC64,Rutgers89,849.0,6.096810749540431e+20,5.0
UC64,Bucknell39,1000.0,1.0269908911417021e+20,5.0
Mich67,Mich67,1000.0,6.334466446872861e+18,5.0
Mich67,Brown11,1000.0,1.8915593358700433e+20,5.0
Mich67,Wake73,1000.0,2.0258828963147747e+20,5.0
Mich67,MSU24,492.0,5.691136750542724e+21,5.0
Mich67,Stanford3,1000.0,4.5852494911402285e+20,5.0
Mich67,Duke14,1000.0,4.1625484565870674e+20,5.0
Mich67,UCSC68,1000.0,1.858503298813685e+19,5.0
Mich67,Rice31,1000.0,8.055305416604939e+19,5.0
Mich67,Tulane29,1000.0,8.618701829311501e+19,5.0
Mich67,Lehigh96,1000.0,5.6610764035348365e+19,5.0
Mich67,NYU9,981.0,6.2838480117473e+20,5.0
Mich67,Penn94,282.0,7.008022526295451e+21,5.0
Mich67,Syracuse56,1000.0,2.0867604721413698e+20,5.0
Mich67,UC61,1000.0,1.251800144992476e+20,5.0
Mich67,Trinity100,1000.0,3.431555358653578e+19,5.0
Mich67,UCSD34,1000.0,2.268223309054159e+20,5.0
Mich67,Maine59,1000.0,3.120252470732957e+19,5.0
Mich67,MIT8,1000.0,1.0560011163960335e+20,5.0
Mich67,UGA50,862.0,1.204901717039523e+21,5.0
Mich67,Brandeis99,1000.0,1.1440139714434734e+20,5.0
Mich67,UCF52,1000.0,3.762944825993847e+21,5.0
Mich67,UPenn7,1000.0,4.1591557256588585e+20,5.0
Mich67,FSU53,464.0,6.358765276327476e+20,5.0
Mich67,Caltech36,1000.0,8.245918694168929e+17,5.0
Mich67,Rochester38,1000.0,4.329292526000099e+19,5.0
Mich67,Oberlin44,1000.0,1.3230614707623096e+19,5.0
Mich67,Vanderbilt48,1000.0,4.4182220407419896e+20,5.0
Mich67,USF51,1000.0,5.929287190358993e+19,5.0
Mich67,GWU54,1000.0,2.998634193658819e+20,5.0
Mich67,WashU32,1000.0,2.59285122480577e+20,5.0
Mich67,USC35,1000.0,3.239335949722249e+21,5.0
Mich67,JohnsHopkins55,1000.0,5.566621793926208e+19,5.0
Mich67,Cal65,1000.0,5.807608005165425e+19,5.0
Mich67,BU10,1000.0,2.043987078997532e+20,5.0
Mich67,Princeton12,1000.0,1.3418542924056846e+20,5.0
Mich67,Maryland58,1000.0,1.696318851196007e+21,5.0
Mich67,Amherst41,1000.0,2.6302829237998817e+19,5.0
Mich67,Vassar85,1000.0,2.864968243074065e+19,5.0
Mich67,USFCA72,1000.0,5.32723590402961e+18,5.0
Mich67,Wesleyan43,1000.0,3.3342419005751525e+19,5.0
Mich67,Yale4,1000.0,4.536717606802049e+20,5.0
Mich67,MU78,1000.0,2.2953178588062332e+20,5.0
Mich67,UIllinois20,544.0,3.668656027232623e+21,5.0
Mich67,Hamilton46,1000.0,2.886053340914805e+19,5.0
Mich67,Middlebury45,1000.0,3.532417825715647e+19,5.0
Mich67,UConn91,1000.0,2.002458579021865e+20,5.0
Mich67,American75,1000.0,5.0701431751592894e+19,5.0
Mich67,Villanova62,1000.0,1.1559051075703125e+20,5.0
Mich67,Bowdoin47,1000.0,1.869973151846e+19,5.0
Mich67,Williams40,1000.0,3.213748024809583e+19,5.0
Mich67,UNC28,855.0,2.640071139304127e+21,5.0
Mich67,Tennessee95,1000.0,5.1533468683454e+21,5.0
Mich67,Reed98,1000.0,7.380133947014557e+17,5.0
Mich67,Baylor93,1000.0,7.393826862174411e+20,5.0
Mich67,UVA16,1000.0,1.3498876759102883e+21,5.0
Mich67,Emory27,1000.0,1.4498814198391692e+20,5.0
Mich67,Indiana69,307.0,6.702393898020586e+20,5.0
Mich67,UC33,1000.0,1.3896113070724773e+20,5.0
Mich67,Auburn71,831.0,7.704364944400289e+21,5.0
Mich67,NotreDame57,1000.0,2.778359045939736e+20,5.0
Mich67,Wisconsin87,614.0,2.1785655020736644e+21,5.0
Mich67,Texas80,479.0,5.918738412793986e+20,5.0
Mich67,Howard90,1000.0,1.5056990989194163e+20,5.0
Mich67,JMU79,1000.0,8.970392188601656e+20,5.0
Mich67,Mississippi66,1000.0,8.122747789505026e+20,5.0
Mich67,Simmons81,1000.0,1.566510104979788e+18,5.0
Mich67,Colgate88,1000.0,5.297507927369861e+19,5.0
Mich67,Santa74,1000.0,5.865042753366888e+19,5.0
Mich67,Temple83,1000.0,1.2119085111731075e+20,5.0
Mich67,Texas84,378.0,2.375747208468481e+22,5.0
Mich67,Oklahoma97,1000.0,1.5157822715498167e+21,5.0
Mich67,Wellesley22,1000.0,1.6244697787516215e+19,5.0
Mich67,Michigan23,502.0,7.177705545626118e+20,5.0
Mich67,Northeastern19,1000.0,5.678981307185194e+19,5.0
Mich67,Northwestern25,1000.0,4.2335278055243e+20,5.0
Mich67,Georgetown15,1000.0,2.2122377448396852e+20,5.0
Mich67,UCLA26,541.0,2.523259593678615e+20,5.0
Mich67,Cornell5,1000.0,1.5563880824379175e+21,5.0
Mich67,UF21,422.0,4.2410614477662095e+22,5.0
Mich67,William77,1000.0,1.0713844246374446e+20,5.0
Mich67,Harvard1,1000.0,9.48531974064158e+20,5.0
Mich67,Carnegie49,1000.0,9.625466858828741e+19,5.0
Mich67,Vermont70,1000.0,2.28125778382686e+19,5.0
Mich67,Bingham82,1000.0,8.425472776984424e+19,5.0
Mich67,UChicago30,1000.0,8.432306013545549e+19,5.0
Mich67,BC17,1000.0,2.1839919862680512e+20,5.0
Mich67,Smith60,1000.0,1.4112292063063958e+19,5.0
Mich67,Columbia2,1000.0,1.143835537936649e+21,5.0
Mich67,Dartmouth6,1000.0,1.1427389116730743e+20,5.0
Mich67,UMass92,1000.0,1.364586376449558e+21,5.0
Mich67,Tufts18,1000.0,7.1788924230962364e+19,5.0
Mich67,Berkeley13,552.0,2.6395753410134965e+21,5.0
Mich67,Virginia63,1000.0,2.1438869892684403e+22,5.0
Mich67,Pepperdine86,1000.0,6.477263807001835e+19,5.0
Mich67,Rutgers89,849.0,2.337576000659649e+20,5.0
Mich67,Bucknell39,1000.0,4.358196371476459e+19,5.0
Brown11,Brown11,1000.0,5.67537216399591e+21,5.0
Brown11,Wake73,1000.0,6.127813841827873e+21,5.0
Brown11,MSU24,492.0,1.9527593852091253e+23,5.0
Brown11,Stanford3,1000.0,1.370552394055346e+22,5.0
Brown11,Duke14,1000.0,1.2668523615297615e+22,5.0
Brown11,UCSC68,1000.0,5.5158055261507525e+20,5.0
Brown11,Rice31,1000.0,2.3874010307700646e+21,5.0
Brown11,Tulane29,1000.0,2.6005503274938123e+21,5.0
Brown11,Lehigh96,1000.0,1.7019070593519712e+21,5.0
Brown11,NYU9,981.0,2.072903292182711e+22,5.0
Brown11,Penn94,282.0,2.3840208193107887e+23,5.0
Brown11,Syracuse56,1000.0,6.388461026475772e+21,5.0
Brown11,UC61,1000.0,3.731259862769648e+21,5.0
Brown11,Trinity100,1000.0,1.015861335761774e+21,5.0
Brown11,UCSD34,1000.0,7.472222337149171e+21,5.0
Brown11,Maine59,1000.0,9.546245519524803e+20,5.0
Brown11,MIT8,1000.0,3.147635009470919e+21,5.0
Brown11,UGA50,862.0,3.809971286709606e+22,5.0
Brown11,Brandeis99,1000.0,3.8394445756259977e+21,5.0
Brown11,UCF52,1000.0,1.2939162327142829e+23,5.0
Brown11,UPenn7,1000.0,1.259684163534145e+22,5.0
Brown11,FSU53,464.0,2.022234938917061e+22,5.0
Brown11,Caltech36,1000.0,2.443779428685627e+19,5.0
Brown11,Rochester38,1000.0,1.3367051954060088e+21,5.0
Brown11,Oberlin44,1000.0,3.9441940696875814e+20,5.0
Brown11,Vanderbilt48,1000.0,1.3858484546997718e+22,5.0
Brown11,USF51,1000.0,1.8036780844667164e+21,5.0
Brown11,GWU54,1000.0,9.638083657611843e+21,5.0
Brown11,WashU32,1000.0,8.018713976700859e+21,5.0
Brown11,USC35,1000.0,1.0997555632939359e+23,5.0
Brown11,JohnsHopkins55,1000.0,1.6707785461655554e+21,5.0
Brown11,Cal65,1000.0,1.720848808112849e+21,5.0
Brown11,BU10,1000.0,6.488152112584796e+21,5.0
Brown11,Princeton12,1000.0,3.978981762658e+21,5.0
Brown11,Maryland58,1000.0,5.778955443713364e+22,5.0
Brown11,Amherst41,1000.0,7.792827304344401e+20,5.0
Brown11,Vassar85,1000.0,8.48832180360378e+20,5.0
Brown11,USFCA72,1000.0,1.585056884679828e+20,5.0
Brown11,Wesleyan43,1000.0,9.883263190223963e+20,5.0
Brown11,Yale4,1000.0,1.4594772840285748e+22,5.0
Brown11,MU78,1000.0,6.806307284852332e+21,5.0
Brown11,UIllinois20,544.0,1.2425964932547249e+23,5.0
Brown11,Hamilton46,1000.0,8.567695204229158e+20,5.0
Brown11,Middlebury45,1000.0,1.0468111303180388e+21,5.0
Brown11,UConn91,1000.0,6.223713281582267e+21,5.0
Brown11,American75,1000.0,1.527576120371055e+21,5.0
Brown11,Villanova62,1000.0,3.4936886568913574e+21,5.0
Brown11,Bowdoin47,1000.0,5.56740622002626e+20,5.0
Brown11,Williams40,1000.0,9.54502287333391e+20,5.0
Brown11,UNC28,855.0,8.931152338410207e+22,5.0
Brown11,Tennessee95,1000.0,1.7567779146669953e+23,5.0
Brown11,Reed98,1000.0,2.197023222646117e+19,5.0
Brown11,Baylor93,1000.0,2.2825721941890207e+22,5.0
Brown11,UVA16,1000.0,4.465138165258618e+22,5.0
Brown11,Emory27,1000.0,4.326170806031782e+21,5.0
Brown11,Indiana69,307.0,2.013481621576547e+22,5.0
Brown11,UC33,1000.0,4.277904701827862e+21,5.0
Brown11,Auburn71,831.0,2.616897154517644e+23,5.0
Brown11,NotreDame57,1000.0,8.477463842214197e+21,5.0
Brown11,Wisconsin87,614.0,7.4286876844660235e+22,5.0
Brown11,Texas80,479.0,1.797325490197955e+22,5.0
Brown11,Howard90,1000.0,4.5081896567210225e+21,5.0
Brown11,JMU79,1000.0,3.0587379927610588e+22,5.0
Brown11,Mississippi66,1000.0,2.4431705141628333e+22,5.0
Brown11,Simmons81,1000.0,4.6541553861992e+19,5.0
Brown11,Colgate88,1000.0,1.5727515766840974e+21,5.0
Brown11,Santa74,1000.0,1.769453188895029e+21,5.0
Brown11,Temple83,1000.0,3.886666353329645e+21,5.0
Brown11,Texas84,378.0,8.122940915756235e+23,5.0
Brown11,Oklahoma97,1000.0,4.808530755689926e+22,5.0
Brown11,Wellesley22,1000.0,4.875475990170664e+20,5.0
Brown11,Michigan23,502.0,2.224057724413525e+22,5.0
Brown11,Northeastern19,1000.0,1.73890500526819e+21,5.0
Brown11,Northwestern25,1000.0,1.3412754952415443e+22,5.0
Brown11,Georgetown15,1000.0,6.662684874379689e+21,5.0
Brown11,UCLA26,541.0,7.561355373833997e+21,5.0
Brown11,Cornell5,1000.0,5.204567073477868e+22,5.0
Brown11,UF21,422.0,1.4576358096438332e+24,5.0
Brown11,William77,1000.0,3.2662516489240005e+21,5.0
Brown11,Harvard1,1000.0,2.8218492972551402e+22,5.0
Brown11,Carnegie49,1000.0,2.886055649636568e+21,5.0
Brown11,Vermont70,1000.0,6.954071503196479e+20,5.0
Brown11,Bingham82,1000.0,2.4982410981378307e+21,5.0
Brown11,UChicago30,1000.0,2.7174446733280087e+21,5.0
Brown11,BC17,1000.0,6.617911058871278e+21,5.0
Brown11,Smith60,1000.0,4.177759371155935e+20,5.0
Brown11,Columbia2,1000.0,3.8562771545046724e+22,5.0
Brown11,Dartmouth6,1000.0,3.414941572123756e+21,5.0
Brown11,UMass92,1000.0,4.672815110817715e+22,5.0
Brown11,Tufts18,1000.0,2.1408059786930778e+21,5.0
Brown11,Berkeley13,552.0,8.923452993503981e+22,5.0
Brown11,Virginia63,1000.0,7.383082218380346e+23,5.0
Brown11,Pepperdine86,1000.0,1.9231632096965396e+21,5.0
Brown11,Rutgers89,849.0,7.292068070276771e+21,5.0
Brown11,Bucknell39,1000.0,1.290486123397017e+21,5.0
Wake73,Wake73,1000.0,6.713090535986147e+21,5.0
Wake73,MSU24,492.0,2.5828631133492812e+23,5.0
Wake73,Stanford3,1000.0,1.4700449452415003e+22,5.0
Wake73,Duke14,1000.0,1.4024257731737904e+22,5.0
Wake73,UCSC68,1000.0,5.84059624958577e+20,5.0
Wake73,Rice31,1000.0,2.521647586360997e+21,5.0
Wake73,Tulane29,1000.0,2.8362513023922707e+21,5.0
Wake73,Lehigh96,1000.0,1.844166645769487e+21,5.0
Wake73,NYU9,981.0,2.5995356238668202e+22,5.0
Wake73,Penn94,282.0,3.1130130677692116e+23,5.0
Wake73,Syracuse56,1000.0,7.142736868841179e+21,5.0
Wake73,UC61,1000.0,3.9822116205751304e+21,5.0
Wake73,Trinity100,1000.0,1.070780687610121e+21,5.0
Wake73,UCSD34,1000.0,9.350257525435632e+21,5.0
Wake73,Maine59,1000.0,1.0663367671981749e+21,5.0
Wake73,MIT8,1000.0,3.3592250584547155e+21,5.0
Wake73,UGA50,862.0,4.492159239994629e+22,5.0
Wake73,Brandeis99,1000.0,4.927247181735848e+21,5.0
Wake73,UCF52,1000.0,1.7141789166239677e+23,5.0
Wake73,UPenn7,1000.0,1.3829872669271741e+22,5.0
Wake73,FSU53,464.0,2.4054272666871557e+22,5.0
Wake73,Caltech36,1000.0,2.580927819964923e+19,5.0
Wake73,Rochester38,1000.0,1.5157396283299817e+21,5.0
Wake73,Oberlin44,1000.0,4.210397363320208e+20,5.0
Wake73,Vanderbilt48,1000.0,1.61210110351588e+22,5.0
Wake73,USF51,1000.0,1.9953060684215387e+21,5.0
Wake73,GWU54,1000.0,1.1638935528893913e+22,5.0
Wake73,WashU32,1000.0,9.117835535821899e+21,5.0
Wake73,USC35,1000.0,1.4330963628085618e+23,5.0
Wake73,JohnsHopkins55,1000.0,1.8053190956890165e+21,5.0
Wake73,Cal65,1000.0,1.8167607494647504e+21,5.0
Wake73,BU10,1000.0,7.689131208448488e+21,5.0
Wake73,Princeton12,1000.0,4.206555755520328e+21,5.0
Wake73,Maryland58,1000.0,7.564666799202646e+22,5.0
Wake73,Amherst41,1000.0,8.225816090458658e+20,5.0
Wake73,Vassar85,1000.0,8.960409558041989e+20,5.0
Wake73,USFCA72,1000.0,1.686110806466306e+20,5.0
Wake73,Wesleyan43,1000.0,1.044163873212379e+21,5.0
Wake73,Yale4,1000.0,1.7648180375193253e+22,5.0
Wake73,MU78,1000.0,7.195814620226675e+21,5.0
Wake73,UIllinois20,544.0,1.6153583393276233e+23,5.0
Wake73,Hamilton46,1000.0,9.076733736242736e+20,5.0
Wake73,Middlebury45,1000.0,1.1055047432555625e+21,5.0
Wake73,UConn91,1000.0,7.134819288303316e+21,5.0
Wake73,American75,1000.0,1.6617652535685638e+21,5.0
Wake73,Villanova62,1000.0,3.821724002987868e+21,5.0
Wake73,Bowdoin47,1000.0,5.929513100783545e+20,5.0
Wake73,Williams40,1000.0,1.0120860794123417e+21,5.0
Wake73,UNC28,855.0,1.1596354010348083e+23,5.0
Wake73,Tennessee95,1000.0,2.3017340429467036e+23,5.0
Wake73,Reed98,1000.0,2.33920215173437e+19,5.0
Wake73,Baylor93,1000.0,2.5877766013376916e+22,5.0
Wake73,UVA16,1000.0,5.6184262389976806e+22,5.0
Wake73,Emory27,1000.0,4.6258958355857555e+21,5.0
Wake73,Indiana69,307.0,2.181514295117136e+22,5.0
Wake73,UC33,1000.0,4.82820536435626e+21,5.0
Wake73,Auburn71,831.0,3.415789129920173e+23,5.0
Wake73,NotreDame57,1000.0,9.425630058285837e+21,5.0
Wake73,Wisconsin87,614.0,9.746649497711525e+22,5.0
Wake73,Texas80,479.0,1.9839767501606272e+22,5.0
Wake73,Howard90,1000.0,4.850067508153608e+21,5.0
Wake73,JMU79,1000.0,4.008593743923582e+22,5.0
Wake73,Mississippi66,1000.0,2.649867950053839e+22,5.0
Wake73,Simmons81,1000.0,4.9373272443216855e+19,5.0
