File A,File B,Iterations,Similarity,n
UCSB37,UNC28,100.0,0.40712598247874715,5.0
UCSB37,Tennessee95,100.0,0.9999978718635376,3.0
UCSB37,Tennessee95,100.0,-0.25399235189622926,4.0
UCSB37,Tennessee95,100.0,0.38563724946583067,5.0
UCSB37,Reed98,100.0,0.9999851601020353,3.0
UCSB37,Reed98,100.0,0.9981971647418931,4.0
UCSB37,Reed98,100.0,0.9997362454174908,5.0
UCSB37,Reed98,100.0,0.9663730662039003,6.0
UCSB37,Baylor93,100.0,0.999998639736103,3.0
UCSB37,Baylor93,100.0,0.9772296772738113,4.0
UCSB37,Baylor93,100.0,0.8720431879885148,5.0
UCSB37,UVA16,100.0,0.9999984692574652,3.0
UCSB37,UVA16,100.0,0.5696287461247457,4.0
UCSB37,UVA16,100.0,0.4885932776429647,5.0
UCSB37,Emory27,100.0,0.999999049778637,3.0
UCSB37,Emory27,100.0,0.9998840171321003,4.0
UCSB37,Emory27,100.0,0.9991987409963761,5.0
UCSB37,Emory27,100.0,0.991694089392481,6.0
UCSB37,Indiana69,100.0,0.9999991482964742,3.0
UCSB37,Indiana69,100.0,0.9972981925166864,4.0
UCSB37,UC33,100.0,0.9999983170127646,3.0
UCSB37,UC33,100.0,0.9653817212563957,4.0
UCSB37,UC33,100.0,0.8892394062217465,5.0
UCSB37,Auburn71,100.0,0.9999975943499713,3.0
UCSB37,Auburn71,100.0,-0.20158179228203638,4.0
UCSB37,NotreDame57,100.0,0.9999989002328968,3.0
UCSB37,NotreDame57,100.0,0.9817388041887569,4.0
UCSB37,NotreDame57,100.0,0.9371057007574841,5.0
UCSB37,NotreDame57,100.0,0.6570282155733618,6.0
UCSB37,Wisconsin87,100.0,0.9999976824490187,3.0
UCSB37,Wisconsin87,100.0,-0.2276365970614976,4.0
UCSB37,Wisconsin87,100.0,0.38306798051371954,5.0
UCSB37,Texas80,100.0,0.9999990515761347,3.0
UCSB37,Texas80,100.0,0.9927157885625694,4.0
UCSB37,Howard90,100.0,0.9999983592976392,3.0
UCSB37,Howard90,100.0,0.9979530054405404,4.0
UCSB37,Howard90,100.0,0.9962918306948985,5.0
UCSB37,Howard90,100.0,0.9789611629403171,6.0
UCSB37,JMU79,100.0,0.9999952309107423,3.0
UCSB37,JMU79,100.0,-0.07658618841201746,4.0
UCSB37,JMU79,100.0,0.38484823443245963,5.0
UCSB37,JMU79,100.0,0.2525592199181213,6.0
UCSB37,Mississippi66,100.0,0.9999987972663201,3.0
UCSB37,Mississippi66,100.0,0.9987586345497381,4.0
UCSB37,Mississippi66,100.0,0.9882175277841775,5.0
UCSB37,Mississippi66,100.0,0.7944385354484168,6.0
UCSB37,Simmons81,100.0,0.9999881451419758,3.0
UCSB37,Simmons81,100.0,0.9964772956562462,4.0
UCSB37,Simmons81,100.0,0.9993091671931565,5.0
UCSB37,Simmons81,100.0,0.9394245820478191,6.0
UCSB37,Colgate88,100.0,0.9999975476301485,3.0
UCSB37,Colgate88,100.0,0.9996975159935473,4.0
UCSB37,Colgate88,100.0,0.9989124466893144,5.0
UCSB37,Colgate88,100.0,0.9530785245145837,6.0
UCSB37,Santa74,100.0,0.9999976016924886,3.0
UCSB37,Santa74,100.0,0.9975894974507701,4.0
UCSB37,Santa74,100.0,0.9798598658807364,5.0
UCSB37,Santa74,100.0,0.867422628444751,6.0
UCSB37,Temple83,100.0,0.9999968714156228,3.0
UCSB37,Temple83,100.0,0.3835671633485036,4.0
UCSB37,Temple83,100.0,0.6369934303293109,5.0
UCSB37,Temple83,100.0,0.21506805915322766,6.0
UCSB37,Texas84,100.0,0.999997933719424,3.0
UCSB37,Oklahoma97,100.0,0.9999988424930819,3.0
UCSB37,Oklahoma97,100.0,0.853245156845519,4.0
UCSB37,Wellesley22,100.0,0.9999962881760668,3.0
UCSB37,Wellesley22,100.0,0.9970458264359026,4.0
UCSB37,Wellesley22,100.0,0.9927975255251192,5.0
UCSB37,Wellesley22,100.0,0.9647694633102376,6.0
UCSB37,Michigan23,100.0,0.9999989343230741,3.0
UCSB37,Michigan23,100.0,0.9449410417922217,4.0
UCSB37,Northeastern19,100.0,0.9999985213142181,3.0
UCSB37,Northeastern19,100.0,0.9771601934749757,4.0
UCSB37,Northeastern19,100.0,0.9175335524854815,5.0
UCSB37,Northeastern19,100.0,0.47995959726279197,6.0
UCSB37,Northwestern25,100.0,0.999998421928491,3.0
UCSB37,Northwestern25,100.0,0.9395098735475174,4.0
UCSB37,Northwestern25,100.0,0.7082942546542229,5.0
UCSB37,Northwestern25,100.0,0.3301744631967187,6.0
UCSB37,Georgetown15,100.0,0.9999986775849704,3.0
UCSB37,Georgetown15,100.0,0.9943887406766886,4.0
UCSB37,Georgetown15,100.0,0.9850736490073384,5.0
UCSB37,Georgetown15,100.0,0.8947581562588688,6.0
UCSB37,UCLA26,100.0,0.9999989291657356,3.0
UCSB37,UCLA26,100.0,0.99975029483898,4.0
UCSB37,UCLA26,100.0,0.9944735687884982,5.0
UCSB37,Cornell5,100.0,0.9999988137584463,3.0
UCSB37,Cornell5,100.0,0.1857096952603567,4.0
UCSB37,Cornell5,100.0,0.44778059050917807,5.0
UCSB37,UF21,100.0,0.9999975409891785,3.0
UCSB37,William77,100.0,0.999997469356599,3.0
UCSB37,William77,100.0,0.9796315528493639,4.0
UCSB37,William77,100.0,0.9401625675017636,5.0
UCSB37,William77,100.0,0.6999861940699615,6.0
UCSB37,Harvard1,100.0,0.9999991070983436,3.0
UCSB37,Harvard1,100.0,0.998768460222007,4.0
UCSB37,Harvard1,100.0,0.9998911756239809,5.0
UCSB37,Carnegie49,100.0,0.9999975144150226,3.0
UCSB37,Carnegie49,100.0,0.9956251204771163,4.0
UCSB37,Carnegie49,100.0,0.9942289326195748,5.0
UCSB37,Carnegie49,100.0,0.8840152300128633,6.0
UCSB37,Vermont70,100.0,0.9999971624345358,3.0
UCSB37,Vermont70,100.0,0.9851889459139562,4.0
UCSB37,Vermont70,100.0,0.9412566381671726,5.0
UCSB37,Vermont70,100.0,0.5807120193710346,6.0
UCSB37,Bingham82,100.0,0.9999987324954579,3.0
UCSB37,Bingham82,100.0,0.999798666496471,4.0
UCSB37,Bingham82,100.0,0.9981468401125654,5.0
UCSB37,Bingham82,100.0,0.944359684248555,6.0
UCSB37,UChicago30,100.0,0.9999972396807063,3.0
UCSB37,UChicago30,100.0,0.7701840132075652,4.0
UCSB37,UChicago30,100.0,0.610175115824026,5.0
UCSB37,UChicago30,100.0,0.27760611441055894,6.0
UCSB37,BC17,100.0,0.9999988330842001,3.0
UCSB37,BC17,100.0,0.9897779533282145,4.0
UCSB37,BC17,100.0,0.9665382986831116,5.0
UCSB37,BC17,100.0,0.6990418336799612,6.0
