File A,File B,Iterations,Similarity,n
Lehigh96,Smith60,1000.0,0.9729716393847536,5.0
Lehigh96,Columbia2,1000.0,0.5453467355501962,5.0
Lehigh96,Dartmouth6,1000.0,0.9956770085382527,5.0
Lehigh96,UMass92,1000.0,0.5019709239874248,5.0
Lehigh96,Tufts18,1000.0,0.9922178789605002,5.0
Lehigh96,Berkeley13,1000.0,0.5356867752854839,5.0
Lehigh96,Virginia63,1000.0,0.4875901205657171,5.0
Lehigh96,Pepperdine86,1000.0,0.9824143042726705,5.0
Lehigh96,Rutgers89,1000.0,0.8803371458257536,5.0
Lehigh96,Bucknell39,1000.0,0.9737769368991174,5.0
NYU9,Penn94,1000.0,0.9921881486223525,5.0
NYU9,Syracuse56,1000.0,0.7972954552900252,5.0
NYU9,UC61,1000.0,0.5168334520942406,5.0
NYU9,Trinity100,1000.0,0.4303356866614484,5.0
NYU9,UCSD34,1000.0,0.9989372189165808,5.0
NYU9,Maine59,1000.0,0.7943220031872907,5.0
NYU9,MIT8,1000.0,0.516116696633339,5.0
NYU9,UGA50,1000.0,0.9602744920900899,5.0
NYU9,Brandeis99,1000.0,0.9948190204776242,5.0
NYU9,UCF52,1000.0,0.9876655182437363,5.0
NYU9,UPenn7,1000.0,0.7018705344568168,5.0
NYU9,FSU53,1000.0,0.9732068731670389,5.0
NYU9,Caltech36,1000.0,0.4431665997911367,5.0
NYU9,Rochester38,1000.0,0.8578213730402048,5.0
NYU9,Oberlin44,1000.0,0.5180884675517986,5.0
NYU9,Vanderbilt48,1000.0,0.9342581639091557,5.0
NYU9,USF51,1000.0,0.7454958428048135,5.0
NYU9,GWU54,1000.0,0.987075782991452,5.0
NYU9,WashU32,1000.0,0.8685424317795407,5.0
NYU9,USC35,1000.0,0.9928137139146851,5.0
NYU9,JohnsHopkins55,1000.0,0.6003098392568139,5.0
NYU9,Cal65,1000.0,0.44006999527307805,5.0
NYU9,BU10,1000.0,0.9683757653784858,5.0
NYU9,Princeton12,1000.0,0.4500947463684613,5.0
NYU9,Maryland58,1000.0,0.991472280383548,5.0
NYU9,Amherst41,1000.0,0.4397139983982849,5.0
NYU9,Vassar85,1000.0,0.44023504723601237,5.0
NYU9,USFCA72,1000.0,0.4932189711774799,5.0
NYU9,Wesleyan43,1000.0,0.4458735039568534,5.0
NYU9,Yale4,1000.0,0.9879314908124651,5.0
NYU9,MU78,1000.0,0.4506305117482081,5.0
NYU9,UIllinois20,1000.0,0.993514997347635,5.0
NYU9,Hamilton46,1000.0,0.4651693323639669,5.0
NYU9,Middlebury45,1000.0,0.44353141478348146,5.0
NYU9,UConn91,1000.0,0.8964332428974027,5.0
NYU9,American75,1000.0,0.6449289082896023,5.0
NYU9,Villanova62,1000.0,0.6794705040075621,5.0
NYU9,Bowdoin47,1000.0,0.5025405221683122,5.0
NYU9,Williams40,1000.0,0.47106896412742527,5.0
NYU9,UNC28,1000.0,0.994095785716907,5.0
NYU9,Tennessee95,1000.0,0.9913611438643971,5.0
NYU9,Reed98,1000.0,0.4987756427876788,5.0
NYU9,Baylor93,1000.0,0.8569233884060812,5.0
NYU9,UVA16,1000.0,0.9991861065218508,5.0
NYU9,Emory27,1000.0,0.5302892913303842,5.0
NYU9,Indiana69,1000.0,0.6195069944494294,5.0
NYU9,UC33,1000.0,0.841007533051328,5.0
NYU9,Auburn71,1000.0,0.9926887055110609,5.0
NYU9,NotreDame57,1000.0,0.770883791151492,5.0
NYU9,Wisconsin87,1000.0,0.9910589287971079,5.0
NYU9,Texas80,1000.0,0.7338733278768391,5.0
NYU9,Howard90,1000.0,0.5712506821673738,5.0
NYU9,JMU79,1000.0,0.9910952484881289,5.0
NYU9,Mississippi66,1000.0,0.625056439098773,5.0
NYU9,Simmons81,1000.0,0.47303238407087544,5.0
NYU9,Colgate88,1000.0,0.4667313098561169,5.0
NYU9,Santa74,1000.0,0.6591921276155215,5.0
NYU9,Temple83,1000.0,0.9851495766699362,5.0
NYU9,Texas84,1000.0,0.9900536451124747,5.0
NYU9,Oklahoma97,1000.0,0.9664274174894478,5.0
NYU9,Wellesley22,1000.0,0.6002613178723759,5.0
NYU9,Michigan23,1000.0,0.8847073901794628,5.0
NYU9,Northeastern19,1000.0,0.8013345078613305,5.0
NYU9,Northwestern25,1000.0,0.9638200248750718,5.0
NYU9,Georgetown15,1000.0,0.6412318878936528,5.0
NYU9,UCLA26,1000.0,0.5868658941557278,5.0
NYU9,Cornell5,1000.0,0.9976429121888923,5.0
NYU9,UF21,1000.0,0.9876380162251057,5.0
NYU9,William77,1000.0,0.7623144880514817,5.0
NYU9,Harvard1,1000.0,0.49082810687192424,5.0
NYU9,Carnegie49,1000.0,0.5888072397740772,5.0
NYU9,Vermont70,1000.0,0.7614916480974312,5.0
NYU9,Bingham82,1000.0,0.45005404333107313,5.0
NYU9,UChicago30,1000.0,0.9894590689126848,5.0
NYU9,BC17,1000.0,0.706017984212324,5.0
NYU9,Smith60,1000.0,0.4300787973923244,5.0
NYU9,Columbia2,1000.0,0.9952305623357968,5.0
NYU9,Dartmouth6,1000.0,0.5483130963500233,5.0
NYU9,UMass92,1000.0,0.9893772897225743,5.0
NYU9,Tufts18,1000.0,0.5224965516440194,5.0
NYU9,Berkeley13,1000.0,0.9944422036106993,5.0
NYU9,Virginia63,1000.0,0.9871884189115082,5.0
NYU9,Pepperdine86,1000.0,0.467216295016963,5.0
NYU9,Rutgers89,1000.0,0.9158784077516241,5.0
NYU9,Bucknell39,1000.0,0.4330367080621343,5.0
Penn94,Syracuse56,1000.0,0.7180141081266506,5.0
Penn94,UC61,1000.0,0.40932842987420115,5.0
Penn94,Trinity100,1000.0,0.31833039853992223,5.0
Penn94,UCSD34,1000.0,0.9905122558793045,5.0
Penn94,Maine59,1000.0,0.7147926123863213,5.0
Penn94,MIT8,1000.0,0.4084308506282368,5.0
Penn94,UGA50,1000.0,0.9194876088508164,5.0
Penn94,Brandeis99,1000.0,0.9954750615090999,5.0
Penn94,UCF52,1000.0,0.9989153495888928,5.0
Penn94,UPenn7,1000.0,0.610396949086738,5.0
Penn94,FSU53,1000.0,0.9384787678335684,5.0
Penn94,Caltech36,1000.0,0.33140911247716287,5.0
Penn94,Rochester38,1000.0,0.78912441121572,5.0
Penn94,Oberlin44,1000.0,0.4105898811929217,5.0
Penn94,Vanderbilt48,1000.0,0.8841486560377113,5.0
Penn94,USF51,1000.0,0.6594853135958229,5.0
Penn94,GWU54,1000.0,0.960851144917227,5.0
Penn94,WashU32,1000.0,0.8018981521679257,5.0
Penn94,USC35,1000.0,0.9990477738818343,5.0
Penn94,JohnsHopkins55,1000.0,0.4987652846241673,5.0
Penn94,Cal65,1000.0,0.3279769940426601,5.0
Penn94,BU10,1000.0,0.9312180045391375,5.0
Penn94,Princeton12,1000.0,0.33860323951111077,5.0
Penn94,Maryland58,1000.0,0.9990603898113536,5.0
Penn94,Amherst41,1000.0,0.32786117708731305,5.0
Penn94,Vassar85,1000.0,0.32847062031883406,5.0
Penn94,USFCA72,1000.0,0.3840702168193659,5.0
Penn94,Wesleyan43,1000.0,0.3343103339601363,5.0
Penn94,Yale4,1000.0,0.9626059501446957,5.0
Penn94,MU78,1000.0,0.33926948338192536,5.0
Penn94,UIllinois20,1000.0,0.9992072741139173,5.0
Penn94,Hamilton46,1000.0,0.35458684068756047,5.0
Penn94,Middlebury45,1000.0,0.33207389471710946,5.0
Penn94,UConn91,1000.0,0.8360310939905292,5.0
Penn94,American75,1000.0,0.5474399004369873,5.0
Penn94,Villanova62,1000.0,0.585431053667473,5.0
Penn94,Bowdoin47,1000.0,0.3942132168076417,5.0
Penn94,Williams40,1000.0,0.36077073246511865,5.0
Penn94,UNC28,1000.0,0.999130390377564,5.0
Penn94,Tennessee95,1000.0,0.9993424939052216,5.0
Penn94,Reed98,1000.0,0.38984561498481224,5.0
Penn94,Baylor93,1000.0,0.7879248417799362,5.0
Penn94,UVA16,1000.0,0.9929339153850963,5.0
Penn94,Emory27,1000.0,0.4237713311406548,5.0
Penn94,Indiana69,1000.0,0.5197853349769891,5.0
Penn94,UC33,1000.0,0.769210686768573,5.0
Penn94,Auburn71,1000.0,0.9993538022544004,5.0
Penn94,NotreDame57,1000.0,0.6878002816193828,5.0
Penn94,Wisconsin87,1000.0,0.9993003784033103,5.0
Penn94,Texas80,1000.0,0.6461349168633366,5.0
Penn94,Howard90,1000.0,0.46742178710498455,5.0
Penn94,JMU79,1000.0,0.9990149824365198,5.0
Penn94,Mississippi66,1000.0,0.5256149830891678,5.0
Penn94,Simmons81,1000.0,0.3625085276322219,5.0
Penn94,Colgate88,1000.0,0.3564057678670245,5.0
Penn94,Santa74,1000.0,0.5630020750448846,5.0
Penn94,Temple83,1000.0,0.9573239615387606,5.0
Penn94,Texas84,1000.0,0.9995802535456392,5.0
Penn94,Oklahoma97,1000.0,0.928241025797954,5.0
Penn94,Wellesley22,1000.0,0.4987994548752873,5.0
Penn94,Michigan23,1000.0,0.8217307167954027,5.0
Penn94,Northeastern19,1000.0,0.7228917712676317,5.0
Penn94,Northwestern25,1000.0,0.9245360837441682,5.0
Penn94,Georgetown15,1000.0,0.5435266814866884,5.0
Penn94,UCLA26,1000.0,0.4843858373249868,5.0
Penn94,Cornell5,1000.0,0.9971879803540584,5.0
Penn94,UF21,1000.0,0.9991285114798344,5.0
Penn94,William77,1000.0,0.6779560506785373,5.0
Penn94,Harvard1,1000.0,0.3814342601207171,5.0
Penn94,Carnegie49,1000.0,0.4863914332255454,5.0
Penn94,Vermont70,1000.0,0.677076271633445,5.0
Penn94,Bingham82,1000.0,0.33872942736180195,5.0
Penn94,UChicago30,1000.0,0.9655097913601665,5.0
Penn94,BC17,1000.0,0.6148335736295178,5.0
Penn94,Smith60,1000.0,0.31794650626750304,5.0
Penn94,Columbia2,1000.0,0.9987284110587765,5.0
Penn94,Dartmouth6,1000.0,0.44284903593396574,5.0
Penn94,UMass92,1000.0,0.9990624288673675,5.0
Penn94,Tufts18,1000.0,0.41535673395182465,5.0
Penn94,Berkeley13,1000.0,0.999423334882117,5.0
Penn94,Virginia63,1000.0,0.9989980431469573,5.0
Penn94,Pepperdine86,1000.0,0.3567633464061265,5.0
Penn94,Rutgers89,1000.0,0.860699190734029,5.0
Penn94,Bucknell39,1000.0,0.32103146348038775,5.0
Syracuse56,UC61,1000.0,0.9265461159776628,5.0
Syracuse56,Trinity100,1000.0,0.8834326674076222,5.0
Syracuse56,UCSD34,1000.0,0.8020320318438044,5.0
Syracuse56,Maine59,1000.0,0.9988119873997532,5.0
Syracuse56,MIT8,1000.0,0.9267687333118941,5.0
Syracuse56,UGA50,1000.0,0.9329728830471425,5.0
Syracuse56,Brandeis99,1000.0,0.753282717836497,5.0
Syracuse56,UCF52,1000.0,0.6963742865392164,5.0
Syracuse56,UPenn7,1000.0,0.9879278534607412,5.0
Syracuse56,FSU53,1000.0,0.9130482421762496,5.0
Syracuse56,Caltech36,1000.0,0.891643357965242,5.0
Syracuse56,Rochester38,1000.0,0.9932715529164453,5.0
Syracuse56,Oberlin44,1000.0,0.9274127781251472,5.0
Syracuse56,Vanderbilt48,1000.0,0.959175620217602,5.0
Syracuse56,USF51,1000.0,0.994096867044086,5.0
Syracuse56,GWU54,1000.0,0.880950113684518,5.0
Syracuse56,WashU32,1000.0,0.9911482863248685,5.0
Syracuse56,USC35,1000.0,0.7248247577224041,5.0
Syracuse56,JohnsHopkins55,1000.0,0.960325973429523,5.0
Syracuse56,Cal65,1000.0,0.8908048733625505,5.0
Syracuse56,BU10,1000.0,0.9212987667213387,5.0
Syracuse56,Princeton12,1000.0,0.8955141539739634,5.0
Syracuse56,Maryland58,1000.0,0.7169404430102724,5.0
Syracuse56,Amherst41,1000.0,0.8895655916611588,5.0
Syracuse56,Vassar85,1000.0,0.8895734843871567,5.0
Syracuse56,USFCA72,1000.0,0.9166048936637259,5.0
Syracuse56,Wesleyan43,1000.0,0.89280630916572,5.0
Syracuse56,Yale4,1000.0,0.8774492536467622,5.0
Syracuse56,MU78,1000.0,0.8953752804117739,5.0
Syracuse56,UIllinois20,1000.0,0.7281309816852498,5.0
Syracuse56,Hamilton46,1000.0,0.9025681748980066,5.0
Syracuse56,Middlebury45,1000.0,0.8906705888797728,5.0
Syracuse56,UConn91,1000.0,0.9815271877717862,5.0
Syracuse56,American75,1000.0,0.9741780692917931,5.0
Syracuse56,Villanova62,1000.0,0.9834706624705666,5.0
Syracuse56,Bowdoin47,1000.0,0.9198375171956247,5.0
Syracuse56,Williams40,1000.0,0.9056140845341129,5.0
Syracuse56,UNC28,1000.0,0.7316843834562156,5.0
Syracuse56,Tennessee95,1000.0,0.7152138898183473,5.0
Syracuse56,Reed98,1000.0,0.9196223317832017,5.0
Syracuse56,Baylor93,1000.0,0.9939591597795653,5.0
Syracuse56,UVA16,1000.0,0.7912904646916188,5.0
Syracuse56,Emory27,1000.0,0.9319730783731991,5.0
Syracuse56,Indiana69,1000.0,0.9660242228754516,5.0
Syracuse56,UC33,1000.0,0.9959736657174326,5.0
Syracuse56,Auburn71,1000.0,0.7225246953670363,5.0
Syracuse56,NotreDame57,1000.0,0.9985726902875777,5.0
Syracuse56,Wisconsin87,1000.0,0.7134243551553789,5.0
Syracuse56,Texas80,1000.0,0.9935855577725706,5.0
Syracuse56,Howard90,1000.0,0.9495865052781097,5.0
Syracuse56,JMU79,1000.0,0.7147780766364583,5.0
Syracuse56,Mississippi66,1000.0,0.9686168067757597,5.0
Syracuse56,Simmons81,1000.0,0.9078434864098737,5.0
Syracuse56,Colgate88,1000.0,0.9026213235456015,5.0
Syracuse56,Santa74,1000.0,0.9785156203058184,5.0
Syracuse56,Temple83,1000.0,0.8875842910171436,5.0
Syracuse56,Texas84,1000.0,0.7065285757372709,5.0
Syracuse56,Oklahoma97,1000.0,0.9245222237107437,5.0
Syracuse56,Wellesley22,1000.0,0.9599167368943172,5.0
Syracuse56,Michigan23,1000.0,0.9856593049501937,5.0
Syracuse56,Northeastern19,1000.0,0.9988880219713812,5.0
Syracuse56,Northwestern25,1000.0,0.9282385040976577,5.0
Syracuse56,Georgetown15,1000.0,0.9727018533639352,5.0
Syracuse56,UCLA26,1000.0,0.9548739705039354,5.0
Syracuse56,Cornell5,1000.0,0.761672607856804,5.0
Syracuse56,UF21,1000.0,0.6950232792079657,5.0
Syracuse56,William77,1000.0,0.9981242325126279,5.0
Syracuse56,Harvard1,1000.0,0.9158675096133287,5.0
Syracuse56,Carnegie49,1000.0,0.955900632724967,5.0
Syracuse56,Vermont70,1000.0,0.9978658935874835,5.0
Syracuse56,Bingham82,1000.0,0.8948097276190826,5.0
Syracuse56,UChicago30,1000.0,0.871562157859206,5.0
Syracuse56,BC17,1000.0,0.9894096217991265,5.0
Syracuse56,Smith60,1000.0,0.8837917809476433,5.0
Syracuse56,Columbia2,1000.0,0.7403134855645805,5.0
Syracuse56,Dartmouth6,1000.0,0.9402933256582626,5.0
Syracuse56,UMass92,1000.0,0.7051385541922758,5.0
Syracuse56,Tufts18,1000.0,0.929084941968411,5.0
Syracuse56,Berkeley13,1000.0,0.7325033667252422,5.0
Syracuse56,Virginia63,1000.0,0.6932851932718244,5.0
Syracuse56,Pepperdine86,1000.0,0.9034708866309914,5.0
Syracuse56,Rutgers89,1000.0,0.9709116514427129,5.0
Syracuse56,Bucknell39,1000.0,0.8853930105066377,5.0
UC61,Trinity100,1000.0,0.9946089493027335,5.0
UC61,UCSD34,1000.0,0.5231001460514513,5.0
UC61,Maine59,1000.0,0.9297904640559712,5.0
UC61,MIT8,1000.0,0.9999045502084165,5.0
UC61,UGA50,1000.0,0.7323936732865891,5.0
UC61,Brandeis99,1000.0,0.4529339499020838,5.0
UC61,UCF52,1000.0,0.380587840393201,5.0
UC61,UPenn7,1000.0,0.9723922107616814,5.0
UC61,FSU53,1000.0,0.6961693836732775,5.0
UC61,Caltech36,1000.0,0.9963473956326039,5.0
UC61,Rochester38,1000.0,0.8802783323667891,5.0
UC61,Oberlin44,1000.0,0.9999284350497092,5.0
UC61,Vanderbilt48,1000.0,0.7843160616220984,5.0
UC61,USF51,1000.0,0.9555643240556915,5.0
UC61,GWU54,1000.0,0.6410600864342854,5.0
UC61,WashU32,1000.0,0.8709500950837703,5.0
UC61,USC35,1000.0,0.4165365557740105,5.0
UC61,JohnsHopkins55,1000.0,0.9945057963871592,5.0
UC61,Cal65,1000.0,0.9961325446865157,5.0
UC61,BU10,1000.0,0.7115161552566684,5.0
UC61,Princeton12,1000.0,0.9970666282835148,5.0
UC61,Maryland58,1000.0,0.4063029631580843,5.0
UC61,Amherst41,1000.0,0.9960218862347487,5.0
UC61,Vassar85,1000.0,0.996017517899922,5.0
UC61,USFCA72,1000.0,0.9994973759174699,5.0
UC61,Wesleyan43,1000.0,0.996635204128306,5.0
UC61,Yale4,1000.0,0.6360740436734902,5.0
UC61,MU78,1000.0,0.9970885673562282,5.0
UC61,UIllinois20,1000.0,0.4216294774992819,5.0
UC61,Hamilton46,1000.0,0.9981871255276802,5.0
UC61,Middlebury45,1000.0,0.9961607220438947,5.0
UC61,UConn91,1000.0,0.8410069575770406,5.0
UC61,American75,1000.0,0.9873236664795407,5.0
UC61,Villanova62,1000.0,0.9789397777779933,5.0
UC61,Bowdoin47,1000.0,0.9997763312175341,5.0
UC61,Williams40,1000.0,0.998577473383782,5.0
UC61,UNC28,1000.0,0.42563714972609595,5.0
UC61,Tennessee95,1000.0,0.40433572685963226,5.0
UC61,Reed98,1000.0,0.9992783050926535,5.0
UC61,Baylor93,1000.0,0.8812712005199919,5.0
UC61,UVA16,1000.0,0.5069650413925342,5.0
UC61,Emory27,1000.0,0.9998086498895379,5.0
UC61,Indiana69,1000.0,0.9921414922399605,5.0
UC61,UC33,1000.0,0.897248785454625,5.0
UC61,Auburn71,1000.0,0.4136569994335479,5.0
UC61,NotreDame57,1000.0,0.9429332890683891,5.0
UC61,Wisconsin87,1000.0,0.40174117064191267,5.0
UC61,Texas80,1000.0,0.9606543047600948,5.0
UC61,Howard90,1000.0,0.9976332259483783,5.0
UC61,JMU79,1000.0,0.40361929706476635,5.0
UC61,Mississippi66,1000.0,0.9908287713730919,5.0
UC61,Simmons81,1000.0,0.9982402333134826,5.0
UC61,Colgate88,1000.0,0.9981683546277726,5.0
UC61,Santa74,1000.0,0.9837951830202663,5.0
UC61,Temple83,1000.0,0.6529886598949757,5.0
UC61,Texas84,1000.0,0.39382324153240494,5.0
UC61,Oklahoma97,1000.0,0.715545557115905,5.0
UC61,Wellesley22,1000.0,0.9946248765288328,5.0
UC61,Michigan23,1000.0,0.8558587621259525,5.0
UC61,Northeastern19,1000.0,0.9258692966400615,5.0
UC61,Northwestern25,1000.0,0.7233175152760353,5.0
UC61,Georgetown15,1000.0,0.988229403222696,5.0
UC61,UCLA26,1000.0,0.9963965564403195,5.0
UC61,Cornell5,1000.0,0.4658754255863896,5.0
UC61,UF21,1000.0,0.3786711736623445,5.0
UC61,William77,1000.0,0.9465381174773162,5.0
UC61,Harvard1,1000.0,0.9993152397529951,5.0
UC61,Carnegie49,1000.0,0.9960938855386855,5.0
UC61,Vermont70,1000.0,0.9468486004759619,5.0
UC61,Bingham82,1000.0,0.9969939430017006,5.0
UC61,UChicago30,1000.0,0.6266594131811727,5.0
UC61,BC17,1000.0,0.9707570894621411,5.0
UC61,Smith60,1000.0,0.9947735738943942,5.0
UC61,Columbia2,1000.0,0.43800619516080436,5.0
UC61,Dartmouth6,1000.0,0.9992038895476115,5.0
UC61,UMass92,1000.0,0.39168154967962027,5.0
UC61,Tufts18,1000.0,0.9999342558764885,5.0
UC61,Berkeley13,1000.0,0.4279445937232401,5.0
UC61,Virginia63,1000.0,0.3767078050543377,5.0
UC61,Pepperdine86,1000.0,0.9983219765851404,5.0
UC61,Rutgers89,1000.0,0.8161406930759075,5.0
UC61,Bucknell39,1000.0,0.9951264264301187,5.0
Trinity100,UCSD34,1000.0,0.4366478695941659,5.0
Trinity100,Maine59,1000.0,0.888403241807232,5.0
Trinity100,MIT8,1000.0,0.9942700302912871,5.0
Trinity100,UGA50,1000.0,0.6610766213594782,5.0
Trinity100,Brandeis99,1000.0,0.3617641999448305,5.0
Trinity100,UCF52,1000.0,0.28824281672650437,5.0
Trinity100,UPenn7,1000.0,0.9442361195371443,5.0
Trinity100,FSU53,1000.0,0.6214967125671564,5.0
Trinity100,Caltech36,1000.0,0.9994459021623182,5.0
Trinity100,Rochester38,1000.0,0.8279496419092798,5.0
Trinity100,Oberlin44,1000.0,0.9942158472763494,5.0
Trinity100,Vanderbilt48,1000.0,0.7180722522026858,5.0
Trinity100,USF51,1000.0,0.9221329207750004,5.0
Trinity100,GWU54,1000.0,0.561495332998287,5.0
Trinity100,WashU32,1000.0,0.8170367556146625,5.0
Trinity100,USC35,1000.0,0.3249179894749884,5.0
Trinity100,JohnsHopkins55,1000.0,0.9784851072971984,5.0
Trinity100,Cal65,1000.0,0.9991503227657782,5.0
Trinity100,BU10,1000.0,0.638477571673649,5.0
Trinity100,Princeton12,1000.0,0.999183275248062,5.0
Trinity100,Maryland58,1000.0,0.314346162763475,5.0
Trinity100,Amherst41,1000.0,0.9997209681343615,5.0
Trinity100,Vassar85,1000.0,0.9997935600456945,5.0
Trinity100,USFCA72,1000.0,0.9964073396792347,5.0
Trinity100,Wesleyan43,1000.0,0.9995785626226167,5.0
Trinity100,Yale4,1000.0,0.5563714584716947,5.0
Trinity100,MU78,1000.0,0.9993937666435887,5.0
Trinity100,UIllinois20,1000.0,0.33056770275418557,5.0
Trinity100,Hamilton46,1000.0,0.9988274313128607,5.0
Trinity100,Middlebury45,1000.0,0.9998463078148716,5.0
Trinity100,UConn91,1000.0,0.7827661751314139,5.0
Trinity100,American75,1000.0,0.9661273281560969,5.0
Trinity100,Villanova62,1000.0,0.9532574995130624,5.0
Trinity100,Bowdoin47,1000.0,0.99629023557051,5.0
Trinity100,Williams40,1000.0,0.9984336023635855,5.0
Trinity100,UNC28,1000.0,0.33442360499353835,5.0
Trinity100,Tennessee95,1000.0,0.31248823783281493,5.0
Trinity100,Reed98,1000.0,0.9950611901108114,5.0
Trinity100,Baylor93,1000.0,0.8288342230066893,5.0
Trinity100,UVA16,1000.0,0.41931041073651965,5.0
Trinity100,Emory27,1000.0,0.9931126696179863,5.0
Trinity100,Indiana69,1000.0,0.9744322664729722,5.0
Trinity100,UC33,1000.0,0.8489455192959299,5.0
Trinity100,Auburn71,1000.0,0.322017327984861,5.0
Trinity100,NotreDame57,1000.0,0.904457134321547,5.0
Trinity100,Wisconsin87,1000.0,0.30967153295544614,5.0
Trinity100,Texas80,1000.0,0.9282229080233618,5.0
Trinity100,Howard90,1000.0,0.9852952118491957,5.0
Trinity100,JMU79,1000.0,0.31163119226565883,5.0
Trinity100,Mississippi66,1000.0,0.9717109269914311,5.0
Trinity100,Simmons81,1000.0,0.9968255039182193,5.0
Trinity100,Colgate88,1000.0,0.9990194684115448,5.0
Trinity100,Santa74,1000.0,0.9604062007777295,5.0
Trinity100,Temple83,1000.0,0.5748552304488587,5.0
Trinity100,Texas84,1000.0,0.3020209260492572,5.0
Trinity100,Oklahoma97,1000.0,0.6421510141624354,5.0
Trinity100,Wellesley22,1000.0,0.9789101896124408,5.0
Trinity100,Michigan23,1000.0,0.8005190437231805,5.0
Trinity100,Northeastern19,1000.0,0.8836137151498639,5.0
Trinity100,Northwestern25,1000.0,0.6510435146252325,5.0
Trinity100,Georgetown15,1000.0,0.9678365831381656,5.0
Trinity100,UCLA26,1000.0,0.9826104045323758,5.0
Trinity100,Cornell5,1000.0,0.37627318943187293,5.0
Trinity100,UF21,1000.0,0.28623545655603033,5.0
Trinity100,William77,1000.0,0.9087597805132493,5.0
Trinity100,Harvard1,1000.0,0.9962134937809066,5.0
Trinity100,Carnegie49,1000.0,0.9818125282666806,5.0
Trinity100,Vermont70,1000.0,0.9092604984306397,5.0
Trinity100,Bingham82,1000.0,0.9995197305272463,5.0
Trinity100,UChicago30,1000.0,0.5462258476176645,5.0
Trinity100,BC17,1000.0,0.9415092528583894,5.0
Trinity100,Smith60,1000.0,0.9999600638822012,5.0
Trinity100,Columbia2,1000.0,0.34765880594877124,5.0
Trinity100,Dartmouth6,1000.0,0.9898411008951595,5.0
Trinity100,UMass92,1000.0,0.2995530457782502,5.0
Trinity100,Tufts18,1000.0,0.993882502939636,5.0
Trinity100,Berkeley13,1000.0,0.33740807197974176,5.0
Trinity100,Virginia63,1000.0,0.28429984269001984,5.0
Trinity100,Pepperdine86,1000.0,0.9987857023364103,5.0
Trinity100,Rutgers89,1000.0,0.7553676090812909,5.0
Trinity100,Bucknell39,1000.0,0.9999485535252653,5.0
UCSD34,Maine59,1000.0,0.7987036273169624,5.0
UCSD34,MIT8,1000.0,0.5225158565934513,5.0
UCSD34,UGA50,1000.0,0.9621772858595691,5.0
UCSD34,Brandeis99,1000.0,0.9942827957119502,5.0
UCSD34,UCF52,1000.0,0.985967892511229,5.0
UCSD34,UPenn7,1000.0,0.7069856095983914,5.0
UCSD34,FSU53,1000.0,0.9746084564952766,5.0
UCSD34,Caltech36,1000.0,0.44972141147057376,5.0
UCSD34,Rochester38,1000.0,0.8618169841759747,5.0
UCSD34,Oberlin44,1000.0,0.5244211079012612,5.0
UCSD34,Vanderbilt48,1000.0,0.9369250654444534,5.0
UCSD34,USF51,1000.0,0.75000662739625,5.0
UCSD34,GWU54,1000.0,0.9880653585545054,5.0
UCSD34,WashU32,1000.0,0.8722647746569712,5.0
UCSD34,USC35,1000.0,0.9915159286244604,5.0
UCSD34,JohnsHopkins55,1000.0,0.606381281323449,5.0
UCSD34,Cal65,1000.0,0.4467766792780625,5.0
UCSD34,BU10,1000.0,0.9699020686520615,5.0
UCSD34,Princeton12,1000.0,0.45669397556376584,5.0
UCSD34,Maryland58,1000.0,0.990129769311499,5.0
UCSD34,Amherst41,1000.0,0.4462097520717092,5.0
UCSD34,Vassar85,1000.0,0.44668751817517177,5.0
UCSD34,USFCA72,1000.0,0.4997453300693821,5.0
UCSD34,Wesleyan43,1000.0,0.45237661183659916,5.0
UCSD34,Yale4,1000.0,0.9887390833362187,5.0
UCSD34,MU78,1000.0,0.4571473411917239,5.0
UCSD34,UIllinois20,1000.0,0.9921345954982792,5.0
UCSD34,Hamilton46,1000.0,0.4716385020941641,5.0
UCSD34,Middlebury45,1000.0,0.4498707935318064,5.0
UCSD34,UConn91,1000.0,0.8995781235485831,5.0
UCSD34,American75,1000.0,0.6505796479701266,5.0
UCSD34,Villanova62,1000.0,0.6849212427988993,5.0
UCSD34,Bowdoin47,1000.0,0.5088215771441237,5.0
UCSD34,Williams40,1000.0,0.47755521908773335,5.0
UCSD34,UNC28,1000.0,0.9928369040632976,5.0
UCSD34,Tennessee95,1000.0,0.9898832831626777,5.0
UCSD34,Reed98,1000.0,0.505460327891199,5.0
UCSD34,Baylor93,1000.0,0.8609553066220644,5.0
UCSD34,UVA16,1000.0,0.9987148587882534,5.0
UCSD34,Emory27,1000.0,0.536432086148496,5.0
UCSD34,Indiana69,1000.0,0.6252278154343112,5.0
UCSD34,UC33,1000.0,0.8447490735360339,5.0
UCSD34,Auburn71,1000.0,0.9913040535372191,5.0
UCSD34,NotreDame57,1000.0,0.7756523027283743,5.0
UCSD34,Wisconsin87,1000.0,0.9895885301395128,5.0
UCSD34,Texas80,1000.0,0.7386749065611763,5.0
UCSD34,Howard90,1000.0,0.5774383869835455,5.0
UCSD34,JMU79,1000.0,0.9896128473994198,5.0
UCSD34,Mississippi66,1000.0,0.6309780658716335,5.0
UCSD34,Simmons81,1000.0,0.47983599191540915,5.0
UCSD34,Colgate88,1000.0,0.47307265532980647,5.0
UCSD34,Santa74,1000.0,0.6648760016095957,5.0
